0	414
1	120
2	141
3	160
4	203
5	293
6	416
7	655
8	1133
9	1511
10	1850
11	1809
12	2047
13	1894
14	1829
15	1821
16	1686
17	1414
18	1439
19	1315
20	1163
21	1009
22	848
23	816
24	764
25	685
26	625
27	583
28	573
29	516
30	530
31	511
32	523
33	539
34	498
35	536
36	600
37	597
38	616
39	670
40	717
41	748
42	777
43	817
44	870
45	935
46	1000
47	1044
48	1095
49	1058
50	1314
51	1319
52	1516
53	1508
54	1468
55	1582
56	1585
57	1606
58	1729
59	1776
60	1723
61	1911
62	1884
63	2000
64	2013
65	1999
66	2206
67	2306
68	2224
69	2323
70	2394
71	2378
72	2489
73	2564
74	2628
75	2668
76	2763
77	2719
78	2882
79	2905
80	3005
81	2998
82	3125
83	3143
84	3174
85	3186
86	3418
87	3335
88	3349
89	3389
90	3294
91	3485
92	3400
93	3384
94	3308
95	3378
96	3202
97	3223
98	3248
99	3197
100	3130
101	3082
102	3003
103	2952
104	2863
105	2890
106	2779
107	2739
108	2757
109	2708
110	2727
111	2678
112	2650
113	2562
114	2613
115	2581
116	2596
117	2620
118	2592
119	2501
120	2568
121	2451
122	2378
123	2345
124	2506
125	2433
126	2389
127	2370
128	2448
129	2326
130	2267
131	2355
132	2317
133	2254
134	2289
135	2212
136	2146
137	2162
138	2031
139	1997
140	2038
141	1928
142	1901
143	1919
144	1893
145	1853
146	1826
147	1873
148	1917
149	1969
150	1924
151	1923
152	1815
153	1933
154	1899
155	1911
156	2003
157	1959
158	1923
159	1886
160	1955
161	1888
162	1953
163	2018
164	2117
165	2103
166	2289
167	2330
168	2548
169	2867
170	2892
171	2971
172	3261
173	3258
174	3426
175	3673
176	3750
177	3851
178	4101
179	4014
180	4274
181	4424
182	4271
183	4210
184	4314
185	4433
186	4436
187	5201
188	4865
189	4717
190	4765
191	5119
192	5342
193	5158
194	4859
195	5255
196	5717
197	5573
198	5378
199	6378
200	5891
201	6087
202	6455
203	6190
204	6167
205	6699
206	6803
207	7683
208	7729
209	8447
210	9439
211	12598
212	9665
213	8867
214	11787
215	9206
216	9180
217	12406
218	10503
219	10328
220	9309
221	7066
222	6944
223	6453
224	2895
225	1687
226	1250
227	1082
228	1025
229	886
230	846
231	752
232	665
233	588
234	591
235	501
236	430
237	386
238	349
239	287
240	279
241	216
242	191
243	160
244	124
245	106
246	93
247	81
248	52
249	47
250	33
251	30
252	25
253	29
254	21
255	57
