0	2402
1	2644
2	1850
3	3856
4	1894
5	3650
6	1686
7	2853
8	3487
9	2428
10	2982
11	2601
12	2349
13	2912
14	2622
15	3139
16	2372
17	2835
18	1508
19	3050
20	3191
21	1729
22	3499
23	1911
24	3884
25	2013
26	1999
27	2206
28	4530
29	2323
30	2394
31	2378
32	2489
33	2564
34	2628
35	2668
36	2763
37	2719
38	2882
39	2905
40	3005
41	2998
42	0
43	3125
44	3143
45	3174
46	3186
47	3418
48	0
49	3335
50	3349
51	3389
52	3294
53	0
54	3485
55	3400
56	3384
57	3308
58	0
59	3378
60	3202
61	3223
62	3248
63	3197
64	0
65	3130
66	3082
67	3003
68	2952
69	2863
70	2890
71	2779
72	2739
73	2757
74	2708
75	2727
76	2678
77	2650
78	2562
79	2613
80	2581
81	2596
82	2620
83	2592
84	2501
85	2568
86	2451
87	2378
88	4851
89	2433
90	2389
91	2370
92	2448
93	2326
94	2267
95	4672
96	2254
97	2289
98	2212
99	2146
100	4193
101	1997
102	2038
103	3829
104	1919
105	3746
106	1826
107	1873
108	3886
109	1924
110	3738
111	1933
112	3810
113	2003
114	1959
115	3809
116	1955
117	1888
118	3971
119	2117
120	2103
121	2289
122	2330
123	2548
124	2867
125	2892
126	2971
127	3261
128	3258
129	3426
130	0
131	3673
132	3750
133	0
134	3851
135	4101
136	0
137	4014
138	4274
139	0
140	4424
141	0
142	4271
143	4210
144	0
145	4314
146	4433
147	0
148	4436
149	0
150	5201
151	0
152	4865
153	0
154	4717
155	4765
156	0
157	5119
158	0
159	5342
160	0
161	5158
162	0
163	4859
164	0
165	5255
166	0
167	5717
168	0
169	5573
170	0
171	5378
172	0
173	6378
174	0
175	0
176	5891
177	0
178	6087
179	0
180	6455
181	0
182	0
183	6190
184	0
185	6167
186	0
187	6699
188	0
189	0
190	6803
191	0
192	0
193	7683
194	0
195	0
196	7729
197	0
198	0
199	8447
200	0
201	0
202	9439
203	0
204	0
205	0
206	0
207	12598
208	0
209	0
210	0
211	9665
212	0
213	0
214	8867
215	0
216	0
217	0
218	11787
219	0
220	0
221	0
222	9206
223	0
224	0
225	9180
226	0
227	0
228	0
229	0
230	12406
231	0
232	0
233	0
234	10503
235	0
236	0
237	0
238	10328
239	0
240	0
241	9309
242	0
243	0
244	7066
245	0
246	6944
247	0
248	0
249	6453
250	4582
251	2332
252	2757
253	3097
254	2939
255	57
