0	324
1	0
2	0
3	426
4	0
5	617
6	0
7	795
8	0
9	1035
10	1269
11	0
12	1477
13	0
14	1674
15	1722
16	0
17	1835
18	0
19	1898
20	1922
21	0
22	1991
23	2061
24	0
25	2191
26	2163
27	1916
28	0
29	1891
30	1844
31	1853
32	0
33	1840
34	1944
35	1999
36	0
37	1931
38	1927
39	1967
40	0
41	1863
42	1864
43	1877
44	1982
45	0
46	2046
47	2014
48	2097
49	2107
50	2145
51	0
52	2242
53	2217
54	2223
55	2276
56	2254
57	2252
58	0
59	2366
60	2327
61	2270
62	2367
63	2400
64	2423
65	2564
66	0
67	2512
68	2487
69	2507
70	2551
71	2419
72	2486
73	2513
74	2490
75	2504
76	2535
77	2471
78	0
79	2540
80	2616
81	2522
82	2488
83	2456
84	2555
85	2525
86	2474
87	2369
88	2299
89	2366
90	2297
91	2383
92	2333
93	2384
94	2374
95	2428
96	2483
97	2491
98	2507
99	2596
100	2618
101	2656
102	2766
103	2671
104	2829
105	2910
106	2856
107	2903
108	2879
109	2987
110	2913
111	3071
112	2970
113	3016
114	2963
115	3040
116	3005
117	3065
118	3102
119	3088
120	3127
121	3167
122	3237
123	3179
124	3248
125	3256
126	3128
127	3138
128	3206
129	3162
130	3091
131	3163
132	6347
133	3136
134	3036
135	3050
136	3097
137	3078
138	3103
139	3130
140	3103
141	3031
142	3030
143	3048
144	3020
145	5934
146	2947
147	2817
148	2771
149	2960
150	2781
151	2773
152	2822
153	2701
154	2631
155	2728
156	5238
157	2532
158	2497
159	2429
160	2467
161	2544
162	2383
163	2571
164	2384
165	4750
166	2418
167	2382
168	2299
169	2383
170	2342
171	2331
172	4625
173	2327
174	2235
175	2370
176	2238
177	2312
178	2300
179	2308
180	4517
181	2201
182	2340
183	2223
184	2240
185	2247
186	4497
187	2193
188	2207
189	2135
190	2188
191	2195
192	4431
193	2264
194	2317
195	2286
196	2340
197	2426
198	4871
199	2682
200	2639
201	2647
202	2633
203	2781
204	5648
205	2856
206	2895
207	3022
208	2987
209	6046
210	3014
211	3065
212	3034
213	2938
214	5758
215	2747
216	2610
217	2697
218	2553
219	4930
220	2397
221	2335
222	2138
223	2231
224	4405
225	2194
226	2169
227	2124
228	2030
229	3769
230	1845
231	1675
232	1515
233	2888
234	1362
235	1268
236	1207
237	1134
238	2076
239	994
240	977
241	945
242	1773
243	784
244	819
245	769
246	1644
247	831
248	862
249	807
250	1777
251	1042
252	1244
253	1749
254	3580
255	18413
