0	1747
1	5149
2	5750
3	3650
4	4539
5	2478
6	2673
7	1449
8	1208
9	1089
10	1041
11	1062
12	1034
13	600
14	1213
15	1387
16	748
17	1594
18	1805
19	1000
20	2139
21	1058
22	2633
23	1516
24	2976
25	1582
26	3191
27	1729
28	1776
29	3634
30	1884
31	2000
32	4012
33	2206
34	2306
35	4547
36	2394
37	2378
38	2489
39	5192
40	2668
41	2763
42	2719
43	5787
44	3005
45	2998
46	3125
47	3143
48	3174
49	6604
50	3335
51	3349
52	3389
53	3294
54	3485
55	3400
56	3384
57	6686
58	3202
59	3223
60	3248
61	3197
62	3130
63	3082
64	3003
65	2952
66	2863
67	2890
68	2779
69	2739
70	2757
71	2708
72	2727
73	2678
74	2650
75	2562
76	2613
77	2581
78	2596
79	2620
80	2592
81	2501
82	2568
83	2451
84	2378
85	2345
86	2506
87	2433
88	2389
89	2370
90	2448
91	2326
92	2267
93	2355
94	2317
95	0
96	2254
97	2289
98	2212
99	2146
100	2162
101	2031
102	1997
103	2038
104	1928
105	1901
106	0
107	1919
108	1893
109	1853
110	1826
111	1873
112	1917
113	1969
114	0
115	1924
116	1923
117	1815
118	1933
119	1899
120	1911
121	0
122	2003
123	1959
124	1923
125	1886
126	1955
127	1888
128	0
129	1953
130	2018
131	2117
132	2103
133	2289
134	0
135	2330
136	2548
137	2867
138	2892
139	0
140	2971
141	3261
142	3258
143	3426
144	3673
145	0
146	3750
147	3851
148	4101
149	4014
150	0
151	4274
152	4424
153	4271
154	0
155	4210
156	4314
157	4433
158	4436
159	0
160	5201
161	4865
162	4717
163	0
164	4765
165	5119
166	5342
167	5158
168	0
169	4859
170	5255
171	5717
172	0
173	5573
174	5378
175	6378
176	0
177	5891
178	6087
179	6455
180	0
181	6190
182	6167
183	6699
184	0
185	6803
186	7683
187	7729
188	0
189	8447
190	9439
191	12598
192	0
193	9665
194	8867
195	0
196	11787
197	9206
198	9180
199	0
200	12406
201	10503
202	10328
203	0
204	9309
205	7066
206	0
207	6944
208	6453
209	2895
210	0
211	1687
212	1250
213	0
214	1082
215	1025
216	0
217	886
218	846
219	752
220	0
221	665
222	588
223	0
224	591
225	501
226	0
227	430
228	386
229	349
230	0
231	287
232	279
233	0
234	216
235	191
236	0
237	160
238	124
239	0
240	106
241	93
242	0
243	81
244	52
245	0
246	47
247	33
248	0
249	30
250	25
251	0
252	29
253	21
254	0
255	57
