0	12
1	300
2	3249
3	585
4	986
5	1004
6	1026
7	1273
8	1389
9	1871
10	2005
11	4170
12	1127
13	1413
14	1609
15	1246
16	1703
17	1236
18	1479
19	1299
20	1347
21	1457
22	1371
23	1639
24	1404
25	1577
26	1305
27	1449
28	1245
29	1457
30	1491
31	1407
32	1444
33	1352
34	1441
35	1327
36	1376
37	1390
38	1252
39	1378
40	1264
41	1451
42	1319
43	1297
44	1522
45	1265
46	1402
47	1224
48	1350
49	1352
50	1327
51	1332
52	1380
53	1333
54	1279
55	1391
56	1351
57	1280
58	1285
59	1246
60	1488
61	1221
62	1416
63	1226
64	1238
65	1363
66	1173
67	1372
68	1289
69	1250
70	1253
71	1248
72	1185
73	1242
74	1233
75	1317
76	1150
77	1264
78	1141
79	1238
80	1139
81	1170
82	1186
83	1195
84	1144
85	1165
86	1182
87	1207
88	1193
89	1179
90	1196
91	1219
92	1184
93	1174
94	1262
95	1314
96	1362
97	1212
98	1278
99	1225
100	1366
101	1133
102	1328
103	1374
104	1378
105	1222
106	1313
107	1500
108	1242
109	1443
110	1322
111	1502
112	1406
113	1307
114	1564
115	1301
116	1610
117	1305
118	1457
119	1477
120	1365
121	1404
122	1383
123	1377
124	1378
125	1358
126	1461
127	1294
128	1404
129	1232
130	1354
131	1419
132	1366
133	1347
134	1435
135	1391
136	1391
137	1427
138	1383
139	1454
140	1401
141	1435
142	1495
143	1412
144	1471
145	1634
146	1374
147	1428
148	1468
149	1463
150	1528
151	1475
152	1497
153	1559
154	1410
155	1568
156	1464
157	1569
158	1629
159	1441
160	1621
161	1647
162	1514
163	1673
164	1544
165	1563
166	1675
167	1721
168	1660
169	1670
170	1680
171	1763
172	1730
173	1762
174	1787
175	1823
176	1824
177	1875
178	1855
179	1832
180	1870
181	1798
182	1963
183	1892
184	1882
185	1963
186	1954
187	2006
188	2175
189	2124
190	2201
191	2076
192	2049
193	1917
194	2042
195	1962
196	2050
197	2046
198	2101
199	1932
200	2035
201	1851
202	1952
203	1841
204	1847
205	1812
206	1901
207	1827
208	1849
209	1773
210	1782
211	1781
212	1736
213	1694
214	1680
215	1632
216	1755
217	1604
218	1664
219	1580
220	1655
221	1496
222	1564
223	1514
224	1402
225	1451
226	1430
227	1496
228	1249
229	1284
230	1189
231	1168
232	1042
233	1110
234	933
235	1032
236	935
237	968
238	864
239	942
240	781
241	788
242	746
243	728
244	679
245	611
246	543
247	441
248	430
249	399
250	366
251	309
252	257
253	175
254	66
255	161
