0	3352
1	1154
2	1476
3	2350
4	5827
5	2395
6	2423
7	2233
8	2249
9	2398
10	2365
11	2305
12	2317
13	2304
14	2324
15	2254
16	2195
17	2211
18	2229
19	2162
20	2079
21	2185
22	2035
23	1931
24	1862
25	1942
26	1835
27	1794
28	1807
29	1759
30	1712
31	1654
32	1551
33	1487
34	1539
35	1501
36	1525
37	1429
38	1532
39	1443
40	1433
41	1469
42	1468
43	1605
44	1455
45	1429
46	1465
47	1474
48	1522
49	1479
50	1497
51	1548
52	1529
53	1619
54	1608
55	1656
56	1704
57	1738
58	1727
59	1855
60	1910
61	1907
62	1934
63	1942
64	2050
65	2106
66	2068
67	2105
68	2029
69	2135
70	2194
71	2088
72	2140
73	2136
74	1968
75	1881
76	1882
77	1870
78	1760
79	1735
80	1661
81	1655
82	1566
83	1537
84	1501
85	1500
86	1406
87	1379
88	1387
89	1314
90	1377
91	1236
92	1158
93	1231
94	1160
95	1097
96	1040
97	1046
98	1069
99	1130
100	1120
101	1119
102	1156
103	1107
104	1115
105	1074
106	1116
107	1124
108	1136
109	1118
110	1132
111	1024
112	1155
113	1167
114	1132
115	1157
116	1089
117	1172
118	1132
119	1131
120	1163
121	1206
122	1217
123	1154
124	1194
125	1186
126	1236
127	1219
128	1201
129	1282
130	1358
131	1352
132	1376
133	1381
134	1416
135	1406
136	1389
137	1373
138	1313
139	1338
140	1342
141	1302
142	1284
143	1274
144	1380
145	1367
146	1299
147	1312
148	1305
149	1392
150	1329
151	1403
152	1293
153	1337
154	1317
155	1275
156	1302
157	1340
158	1436
159	1337
160	1425
161	1404
162	1348
163	1324
164	1318
165	1387
166	1365
167	1363
168	1318
169	1319
170	1192
171	1150
172	1205
173	1272
174	1248
175	1306
176	1302
177	1279
178	1281
179	1275
180	1244
181	1326
182	1237
183	1251
184	1303
185	1329
186	1279
187	1354
188	1383
189	1440
190	1422
191	1405
192	1486
193	1509
194	1528
195	1597
196	1525
197	1537
198	1536
199	1545
200	1461
201	1463
202	1498
203	1437
204	1466
205	1463
206	1466
207	1426
208	1446
209	1385
210	1483
211	1471
212	1426
213	1393
214	1426
215	1371
216	1482
217	1430
218	1279
219	1317
220	1218
221	1137
222	1100
223	1117
224	1019
225	1085
226	1049
227	993
228	911
229	946
230	859
231	885
232	875
233	771
234	692
235	737
236	726
237	706
238	646
239	612
240	615
241	597
242	533
243	460
244	362
245	282
246	178
247	92
248	72
249	61
250	56
251	42
252	36
253	37
254	23
255	157
