0	2575
1	610
2	488
3	456
4	379
5	366
6	311
7	327
8	301
9	281
10	230
11	220
12	221
13	231
14	197
15	210
16	205
17	186
18	212
19	204
20	182
21	178
22	182
23	142
24	188
25	162
26	177
27	177
28	157
29	165
30	174
31	175
32	175
33	189
34	186
35	189
36	183
37	189
38	213
39	216
40	216
41	220
42	219
43	212
44	203
45	203
46	218
47	227
48	219
49	250
50	263
51	234
52	235
53	254
54	246
55	239
56	281
57	266
58	268
59	279
60	284
61	294
62	320
63	333
64	329
65	368
66	340
67	369
68	377
69	374
70	379
71	402
72	392
73	384
74	375
75	381
76	324
77	336
78	322
79	339
80	285
81	266
82	253
83	253
84	237
85	247
86	266
87	240
88	242
89	215
90	212
91	220
92	174
93	182
94	184
95	199
96	175
97	197
98	197
99	211
100	166
101	199
102	219
103	210
104	225
105	219
106	207
107	210
108	280
109	243
110	249
111	279
112	272
113	261
114	269
115	283
116	269
117	236
118	251
119	235
120	224
121	203
122	212
123	211
124	246
125	217
126	180
127	176
128	232
129	186
130	206
131	170
132	191
133	192
134	177
135	186
136	163
137	197
138	177
139	172
140	183
141	213
142	190
143	196
144	194
145	214
146	216
147	241
148	221
149	190
150	194
151	187
152	216
153	190
154	173
155	195
156	194
157	211
158	230
159	197
160	192
161	195
162	186
163	192
164	167
165	160
166	151
167	151
168	139
169	132
170	139
171	150
172	135
173	118
174	117
175	134
176	126
177	95
178	95
179	123
180	118
181	129
182	118
183	148
184	136
185	139
186	128
187	117
188	120
189	116
190	102
191	102
192	107
193	92
194	104
195	74
196	65
197	78
198	85
199	87
200	67
201	69
202	56
203	69
204	45
205	63
206	63
207	54
208	63
209	61
210	54
211	53
212	44
213	64
214	57
215	49
216	50
217	52
218	57
219	66
220	56
221	62
222	46
223	57
224	76
225	65
226	70
227	49
228	42
229	61
230	38
231	45
232	51
233	40
234	45
235	44
236	49
237	52
238	67
239	43
240	42
241	63
242	51
243	40
244	62
245	62
246	58
247	72
248	84
249	73
250	96
251	115
252	139
253	143
254	330
255	431
