0	2575
1	0
2	0
3	610
4	0
5	488
6	0
7	456
8	0
9	379
10	366
11	0
12	311
13	0
14	327
15	301
16	0
17	281
18	0
19	230
20	220
21	0
22	221
23	231
24	0
25	197
26	210
27	205
28	0
29	186
30	212
31	204
32	0
33	182
34	178
35	182
36	0
37	142
38	188
39	162
40	0
41	177
42	177
43	157
44	165
45	0
46	174
47	175
48	175
49	189
50	186
51	0
52	189
53	183
54	189
55	213
56	216
57	216
58	0
59	220
60	219
61	212
62	203
63	203
64	218
65	227
66	0
67	219
68	250
69	263
70	234
71	235
72	254
73	246
74	239
75	281
76	266
77	268
78	0
79	279
80	284
81	294
82	320
83	333
84	329
85	368
86	340
87	369
88	377
89	374
90	379
91	402
92	392
93	384
94	375
95	381
96	324
97	336
98	322
99	339
100	285
101	266
102	253
103	253
104	237
105	247
106	266
107	240
108	242
109	215
110	212
111	220
112	174
113	182
114	184
115	199
116	175
117	197
118	197
119	211
120	166
121	199
122	219
123	210
124	225
125	219
126	207
127	210
128	280
129	243
130	249
131	279
132	533
133	269
134	283
135	269
136	236
137	251
138	235
139	224
140	203
141	212
142	211
143	246
144	217
145	356
146	232
147	186
148	206
149	170
150	191
151	192
152	177
153	186
154	163
155	197
156	349
157	183
158	213
159	190
160	196
161	194
162	214
163	216
164	241
165	411
166	194
167	187
168	216
169	190
170	173
171	195
172	405
173	230
174	197
175	192
176	195
177	186
178	192
179	167
180	311
181	151
182	139
183	132
184	139
185	150
186	253
187	117
188	134
189	126
190	95
191	95
192	241
193	129
194	118
195	148
196	136
197	139
198	245
199	120
200	116
201	102
202	102
203	107
204	196
205	74
206	65
207	78
208	85
209	154
210	69
211	56
212	69
213	45
214	126
215	54
216	63
217	61
218	54
219	97
220	64
221	57
222	49
223	50
224	109
225	66
226	56
227	62
228	46
229	133
230	65
231	70
232	49
233	103
234	38
235	45
236	51
237	40
238	89
239	49
240	52
241	67
242	85
243	63
244	51
245	40
246	124
247	58
248	72
249	84
250	169
251	115
252	139
253	143
254	330
255	431
