0	3352
1	0
2	0
3	1154
4	0
5	1476
6	0
7	2350
8	0
9	5827
10	2395
11	0
12	2423
13	0
14	2233
15	2249
16	0
17	2398
18	0
19	2365
20	2305
21	0
22	2317
23	2304
24	0
25	2324
26	2254
27	2195
28	0
29	2211
30	2229
31	2162
32	0
33	2079
34	2185
35	2035
36	0
37	1931
38	1862
39	1942
40	0
41	1835
42	1794
43	1807
44	1759
45	0
46	1712
47	1654
48	1551
49	1487
50	1539
51	0
52	1501
53	1525
54	1429
55	1532
56	1443
57	1433
58	0
59	1469
60	1468
61	1605
62	1455
63	1429
64	1465
65	1474
66	0
67	1522
68	1479
69	1497
70	1548
71	1529
72	1619
73	1608
74	1656
75	1704
76	1738
77	1727
78	0
79	1855
80	1910
81	1907
82	1934
83	1942
84	2050
85	2106
86	2068
87	2105
88	2029
89	2135
90	2194
91	2088
92	2140
93	2136
94	1968
95	1881
96	1882
97	1870
98	1760
99	1735
100	1661
101	1655
102	1566
103	1537
104	1501
105	1500
106	1406
107	1379
108	1387
109	1314
110	1377
111	1236
112	1158
113	1231
114	1160
115	1097
116	1040
117	1046
118	1069
119	1130
120	1120
121	1119
122	1156
123	1107
124	1115
125	1074
126	1116
127	1124
128	1136
129	1118
130	1132
131	1024
132	2322
133	1132
134	1157
135	1089
136	1172
137	1132
138	1131
139	1163
140	1206
141	1217
142	1154
143	1194
144	1186
145	2455
146	1201
147	1282
148	1358
149	1352
150	1376
151	1381
152	1416
153	1406
154	1389
155	1373
156	2651
157	1342
158	1302
159	1284
160	1274
161	1380
162	1367
163	1299
164	1312
165	2697
166	1329
167	1403
168	1293
169	1337
170	1317
171	1275
172	2642
173	1436
174	1337
175	1425
176	1404
177	1348
178	1324
179	1318
180	2752
181	1363
182	1318
183	1319
184	1192
185	1150
186	2477
187	1248
188	1306
189	1302
190	1279
191	1281
192	2519
193	1326
194	1237
195	1251
196	1303
197	1329
198	2633
199	1383
200	1440
201	1422
202	1405
203	1486
204	3037
205	1597
206	1525
207	1537
208	1536
209	3006
210	1463
211	1498
212	1437
213	1466
214	2929
215	1426
216	1446
217	1385
218	1483
219	2897
220	1393
221	1426
222	1371
223	1482
224	2709
225	1317
226	1218
227	1137
228	1100
229	2136
230	1085
231	1049
232	993
233	1857
234	859
235	885
236	875
237	771
238	1429
239	726
240	706
241	646
242	1227
243	597
244	533
245	460
246	644
247	178
248	92
249	72
250	117
251	42
252	36
253	37
254	23
255	157
